2025-07-26 00:31:48,0.63
2025-07-26 00:31:48,5.96
2025-07-26 00:31:48,7.6
2025-07-26 00:31:48,0.0
2025-07-26 00:31:48,17.8
2025-07-26 00:31:48,5.57
2025-07-26 00:31:48,5.26
2025-07-26 00:31:49,3.0
2025-07-26 00:31:49,0.0
2025-07-26 00:31:49,2.93
2025-07-26 00:31:49,4.76
2025-07-26 00:31:49,8.74
2025-07-26 00:31:49,3.33
2025-07-26 00:31:49,0.0
2025-07-26 00:31:49,5.87
2025-07-26 00:31:49,1.31
2025-07-26 00:31:49,4.05
2025-07-26 00:31:49,5.6
2025-07-26 00:31:49,6.12
2025-07-26 00:31:49,1.51
2025-07-26 00:31:49,0.0
2025-07-26 00:31:49,15.16
2025-07-26 00:31:49,10.38
2025-07-26 00:31:49,8.48
2025-07-26 00:31:49,5.62
2025-07-26 00:31:49,0.0
2025-07-26 00:31:50,2.09
2025-07-26 00:31:51,1.1
2025-07-26 00:31:51,2.53
2025-07-26 00:31:51,3.81
2025-07-26 00:31:51,2.96
2025-07-26 00:31:51,4.87
2025-07-26 00:31:51,4.03
2025-07-26 00:31:51,0.0
2025-07-26 00:31:51,14.74
2025-07-26 00:31:51,5.05
2025-07-26 00:31:51,8.64
2025-07-26 00:31:51,6.37
2025-07-26 00:31:51,7.56
2025-07-26 00:31:51,0.0
2025-07-26 00:31:51,4.33
2025-07-26 00:31:51,0.0
2025-07-26 00:31:52,2.28
2025-07-26 00:31:52,12.17
2025-07-26 00:31:52,0.0
2025-07-26 00:31:52,4.62
2025-07-26 00:31:52,4.07
2025-07-26 00:31:52,2.17
2025-07-26 00:31:53,1.42
2025-07-26 00:31:55,3.99
2025-07-26 00:31:55,0.0
2025-07-26 00:31:55,13.21
2025-07-26 00:31:55,0.06
2025-07-26 00:31:55,0.0
2025-07-26 00:31:55,112.35
2025-07-26 00:31:56,6.45
2025-07-26 00:31:56,6.43
2025-07-26 00:31:56,0.0
2025-07-26 00:31:56,3.59
2025-07-26 00:31:56,1.3
2025-07-26 00:31:56,2.09
2025-07-26 00:31:56,1.35
2025-07-26 00:31:57,2.34
2025-07-26 00:31:57,0.0
2025-07-26 00:31:57,0.94
2025-07-26 00:31:58,4.24
2025-07-26 00:31:58,3.0
2025-07-26 00:31:58,0.0
2025-07-26 00:31:58,58.1
2025-07-26 00:31:58,115.8
2025-07-26 00:31:58,45.71
2025-07-26 00:31:58,24.74
2025-07-26 00:31:58,2.68
2025-07-26 00:31:58,0.0
2025-07-26 00:31:58,12.57
2025-07-26 00:31:58,31.11
2025-07-26 00:31:58,0.0
2025-07-26 00:31:58,0.16
2025-07-26 00:31:58,0.5
2025-07-26 00:31:58,44.17
2025-07-26 00:31:59,4.78
2025-07-26 00:31:59,1.23
2025-07-26 00:31:59,0.0
2025-07-26 00:31:59,7.45
2025-07-26 00:31:59,89.26
2025-07-26 00:31:59,1.2
2025-07-26 00:31:59,78.18
2025-07-26 00:31:59,0.0
2025-07-26 00:31:59,15.71
2025-07-26 00:31:59,0.0
2025-07-26 00:31:59,16.52
2025-07-26 00:31:59,0.21
2025-07-26 00:32:00,0.0
2025-07-26 00:32:00,0.18
2025-07-26 00:32:00,23.98
2025-07-26 00:32:00,10.49
2025-07-26 00:32:00,30.02
2025-07-26 00:32:00,1.13
2025-07-26 00:32:00,0.0
2025-07-26 00:32:01,8.92
2025-07-26 00:32:01,0.0
2025-07-26 00:32:01,0.0
2025-07-26 00:32:01,8.16
2025-07-26 00:32:01,42.56
2025-07-26 00:32:02,7.69
2025-07-26 00:32:02,0.0
2025-07-26 00:32:04,0.01
2025-07-26 00:32:09,0.64
2025-07-26 00:32:13,0.62
2025-07-26 00:32:14,35.54
2025-07-26 00:32:17,0.06
2025-07-26 00:32:28,0.27
2025-07-26 00:32:31,0.98
2025-07-26 00:32:46,0.36
2025-07-26 00:33:09,0.0
2025-07-26 00:33:09,0.0
2025-07-26 00:33:39,0.08
2025-07-26 00:33:39,0.0
2025-07-26 00:33:40,1.69
2025-07-26 00:33:40,5.87
2025-07-26 00:33:40,0.0
2025-07-26 00:33:41,8.73
2025-07-26 00:33:43,1.29
2025-07-26 00:33:43,0.0
2025-07-26 00:33:44,1.91
2025-07-26 00:33:44,0.0
2025-07-26 00:33:44,21.81
2025-07-26 00:33:44,4.58
2025-07-26 00:33:44,0.0
2025-07-26 00:33:45,4.62
2025-07-26 00:33:46,0.06
2025-07-26 00:33:50,0.84
2025-07-26 00:33:51,0.94
2025-07-26 00:33:51,0.88
2025-07-26 00:33:51,14.37
2025-07-26 00:33:51,28.87
2025-07-26 00:33:52,8.96
2025-07-26 00:33:54,0.45
2025-07-26 00:33:54,0.0
2025-07-26 00:34:20,0.2
2025-07-26 00:34:38,0.19
2025-07-26 00:34:38,1.25
2025-07-26 00:34:38,0.91
2025-07-26 00:34:38,0.59
2025-07-26 00:34:39,0.9
2025-07-26 00:34:39,0.46
2025-07-26 00:34:39,0.0
2025-07-26 00:34:39,1.25
2025-07-26 00:34:39,0.29
2025-07-26 00:34:40,0.07
2025-07-26 00:34:40,0.65
2025-07-26 00:34:40,0.0
2025-07-26 00:34:40,0.0
2025-07-26 00:34:40,1.31
2025-07-26 00:34:40,0.36
2025-07-26 00:34:40,0.66
2025-07-26 00:34:40,0.0
2025-07-26 00:34:40,0.0
2025-07-26 00:34:40,0.0
2025-07-26 00:34:40,0.49
2025-07-26 00:34:40,0.0
2025-07-26 00:34:40,0.0
2025-07-26 00:34:40,0.0
2025-07-26 00:34:40,0.42
2025-07-26 00:34:40,0.0
2025-07-26 00:34:40,0.9
2025-07-26 00:34:40,0.42
2025-07-26 00:34:40,0.44
2025-07-26 00:34:40,0.29
2025-07-26 00:34:40,0.0
2025-07-26 00:34:40,1.31
2025-07-26 00:34:40,0.85
2025-07-26 00:34:41,0.58
2025-07-26 00:34:41,0.7
2025-07-26 00:39:51,0.0
2025-07-26 00:39:51,0.0
2025-07-26 00:39:51,0.95
2025-07-26 00:39:52,0.16
2025-07-26 00:40:05,0.0
2025-07-26 00:40:05,0.3
2025-07-26 00:40:09,0.0
2025-07-26 00:40:09,0.45
2025-07-26 00:40:09,0.26
2025-07-26 00:40:09,0.26
2025-07-26 00:40:09,0.29
2025-07-26 00:40:09,0.0
2025-07-26 00:40:09,0.42
2025-07-26 00:40:09,0.0
